,shop_order,lot_number,Product,Date,component,BOM_qty,MOPNO,requested_qty,finished_qty,MQISS,MQREQ
2214,199122,21K12863                 ,8536SA                             ,20220108,RM157                              ,0,20,1728.000,0,0,0
2215,199122,21K12863                 ,8536SA                             ,20220108,FS10002889                         ,0,0,1728.000,0,0,0
2216,199122,21K12863                 ,8536SA                             ,20220111,RM129                              ,44.278000,25,1728.000,0,0,76512.384
2217,199122,21K12863                 ,8536SA                             ,20220111,RM093                              ,0,25,1728.000,0,0,0
2218,199122,21K12863                 ,8536SA                             ,20220111,RM160                              ,0,25,1728.000,0,0,0
2219,199122,21K12863                 ,8536SA                             ,20220111,RM157                              ,0,25,1728.000,0,0,0
2220,199122,21K12863                 ,8536SA                             ,20220108,FS10002890                         ,0,0,1728.000,0,0,0
2221,199122,21K12863                 ,8536SA                             ,20220114,RM171                              ,23.296000,30,1728.000,0,0,40255.488
2222,199122,21K12863                 ,8536SA                             ,20220114,RM106                              ,0,30,1728.000,0,0,0
2223,199122,21K12863                 ,8536SA                             ,20220114,RM004                              ,0,30,1728.000,0,0,0
2224,199122,21K12863                 ,8536SA                             ,20220108,FS10002891                         ,0,0,1728.000,0,0,0
2225,199122,21K12863                 ,8536SA                             ,20220114,X98140                             ,0,30,1728.000,0,0,0
2226,199122,21K12863                 ,8536SA                             ,20220114,X98141                             ,0,30,1728.000,0,0,0
2227,199122,21K12863                 ,8536SA                             ,20220114,X98142                             ,0,30,1728.000,0,0,0
2228,199122,21K12863                 ,8536SA                             ,20220114,X98146                             ,0,30,1728.000,0,0,0
2229,199122,21K12863                 ,8536SA                             ,20220108,FS10002952                         ,0,0,1728.000,0,0,0
2230,199122,21K12863                 ,8536SA                             ,20220108,FS10002974                         ,0,0,1728.000,0,0,0
2231,199122,21K12863                 ,8536SA                             ,20220121,RM106                              ,0,50,1728.000,0,0,0
2232,199122,21K12863                 ,8536SA                             ,20220121,RM004                              ,0,50,1728.000,0,0,0
2233,199122,21K12863                 ,8536SA                             ,20220108,FS10002847                         ,0,0,1728.000,0,0,0
2234,199122,21K12863                 ,8536SA                             ,20220121,RM171                              ,166.242000,50,1728.000,0,0,287266.176
2235,199122,21K12863                 ,8536SA                             ,20220118,CL63R1779                          ,1.000000,40,1728.000,0,0,1728.000
2236,199122,21K12863                 ,8536SA                             ,20220118,CL63R1780                          ,1.000000,40,1728.000,0,0,1728.000
2237,199122,21K12863                 ,8536SA                             ,20220124,CL63R98334A                        ,1.025000,888,1728.000,0,0,1771.200
